data;código do campo;campo;preco
45992;261;Santana;1,35815
45992;269;São Domingos;1,82028
45992;4695;São João;2,89135
45992;2885;São Mateus Leste;0,86807
45992;284;São Pedro;1,16622
45992;2365;Sapinhoá;1,33978
45992;270;Sauípe;2,89135
45992;4614;Sépia;1,43851
45992;4676;Sépia Leste;1,43851
45992;4846;Sépia_ECO;1,43851
45992;279;Serra do Mel;1,53353
45992;287;Serra Vermelha;2,89135
45992;271;Serraria;1,58822
45992;276;Sesmaria;1,23879
45992;3565;Sibite;1,52501
45992;288;Siririzinho;1,40304
45992;265;Socorro;1,15368
45992;268;Socorro Extensão;1,16747
45992;4739;Sudoeste de Sapinhoá;1,33978
45992;285;Sudoeste Urucu;1,00765
45992;4758;Suindara;2,89135
45992;4656;Sul de Berbigão;1,47512
45992;266;Sul de Coruripe;1,69937
45992;4660;Sul de Sururu;1,14199
45992;4611;Sul de Tupi;1,2263
45992;4873;Surucucu;2,89135
45992;4649;Sururu;1,31154
45992;286;Sussuarana;1,21453
45992;1023;Tabuiaiá;0,76997
45992;292;Tabuleiro dos Martins;1,40261
45992;4888;Tambaqui;1,20879
45992;691;Tambaú;0,93314
45992;682;Tambuatá;1,34402
45992;4863;Tanatau;2,89135
45992;803;Tangará;1,02648
45992;4245;Tapiranga Norte;1,04268
45992;293;Taquipe;1,30419
45992;289;Tartaruga;1,94293
45992;3645;Tartaruga Verde;1,42626
45992;4747;Tartaruga Verde Sudoeste;1,42624
45992;3866;Tiê;1,38783
45992;1383;Tigre;1,5665
45992;4750;Tiriba;2,89135
45992;291;Três Marias;0,93851
45992;294;Trilha;1,236
45992;1865;Trinca Ferro;0,99954
45992;3945;Trovoada;1,70267
45992;4534;Tubarão Martelo;1,84186
45992;3325;Tucano;2,89135
45992;4746;Tucano Grande;0,98619
45992;1063;Tupi;1,2703
45992;295;Ubarana;0,96447
45992;443;Uirapuru;1,21062
45992;296;Upanema;0,99954
45992;843;Uruguá;0,93314
45992;4709;Urutau;2,89135
45992;4714;Vale do Quiricó;1,33506
45992;302;Varginha;1,37278
45992;299;Vermelho;1,33014
45992;297;Voador;1,26873
45992;4865;Xisto São Mateus do Sul;1,29672
