competencia;caixa;municipio;estado;royalties minimos;royalties excedentes
45658;45717;alfredo chaves-es;es;190795,48;0
45658;45717;alto rio novo-es;es;173450,45;0
45658;45717;anchieta-es;es;1151696,67;975952,9
45658;45717;apiaca-es;es;173450,45;0
45658;45717;aracruz-es;es;2002884,43;785552,57
45658;45717;atilio vivacqua-es;es;173450,45;0
45658;45717;baixo guandu-es;es;242830,63;0
45658;45717;barra de sao francisco-es;es;268811,74;0
45658;45717;boa esperanca-es;es;199431,55;0
45658;45717;bom jesus do norte-es;es;173450,45;0
45658;45717;brejetuba-es;es;182122,97;0
45658;45717;cachoeiro de itapemirim-es;es;344473,76;0
45658;45717;cariacica-es;es;1016740,92;0
45658;45717;castelo-es;es;251503,15;0
45658;45717;colatina-es;es;320883,32;0
45658;45717;conceicao da barra-es;es;244330,32;32290,13
45658;45717;conceicao do castelo-es;es;182122,97;0
45658;45717;divino de sao lourenco-es;es;173450,45;0
45658;45717;domingos martins-es;es;242830,63;0
45658;45717;dores do rio preto-es;es;173450,45;0
45658;45717;ecoporanga-es;es;225485,57;0
45658;45717;fundao-es;es;970630,97;129975,17
45658;45717;governador lindenberg-es;es;182086,51;0
45658;45717;guacui-es;es;234158,11;0
45658;45717;guarapari-es;es;990952,69;0
45658;45717;ibatiba-es;es;225449,11;0
45658;45717;ibiracu-es;es;182122,97;0
45658;45717;ibitirama-es;es;173450,45;0
45658;45717;iconha-es;es;190759,02;0
45658;45717;irupi-es;es;182122,97;0
45658;45717;itaguacu-es;es;199431,55;0
45658;45717;itapemirim-es;es;1718051,51;8939009,05
45658;45717;itarana-es;es;182122,97;0
45658;45717;iuna-es;es;234158,11;0
45658;45717;jaguare-es;es;1261233,87;208626,51
45658;45717;jeronimo monteiro-es;es;182122,97;0
45658;45717;joao neiva-es;es;199468,01;0
45658;45717;laranja da terra-es;es;182122,97;0
45658;45717;linhares-es;es;10037238,84;901446,08
45658;45717;mantenopolis-es;es;190759,02;0
45658;45717;marataizes-es;es;1814827,76;10410955,24
45658;45717;marechal floriano-es;es;199431,55;0
45658;45717;marilandia-es;es;182122,97;0
45658;45717;mimoso do sul-es;es;234158,11;0
45658;45717;montanha-es;es;208140,53;0
45658;45717;mucurici-es;es;173450,45;0
45658;45717;muniz freire-es;es;216813,06;0
45658;45717;muqui-es;es;199431,55;0
45658;45717;nova venecia-es;es;268848,21;0
45658;45717;pancas-es;es;225449,11;0
45658;45717;pedro canario-es;es;895325,59;0
45658;45717;pinheiros-es;es;225485,57;0
45658;45717;piuma-es;es;1655854,21;855356,34
45658;45717;ponto belo-es;es;173450,45;0
45658;45717;presidente kennedy-es;es;1481554,57;11809786,85
45658;45717;rio bananal-es;es;208140,53;0
45658;45717;rio novo do sul-es;es;182122,97;0
45658;45717;santa leopoldina-es;es;190795,48;0
45658;45717;santa maria de jetiba-es;es;251466,68;0
45658;45717;santa teresa-es;es;225485,57;0
45658;45717;sao domingos do norte-es;es;173450,45;0
45658;45717;sao gabriel da palha-es;es;242830,63;0
45658;45717;sao jose do calcado-es;es;182122,97;0
45658;45717;sao mateus-es;es;1195591,03;176976,79
45658;45717;sao roque do canaa-es;es;182122,97;0
45658;45717;serra-es;es;2229808,99;333503,63
45658;45717;sooretama-es;es;895316,57;0
45658;45717;vargem alta-es;es;216776,6;0
45658;45717;venda nova do imigrante-es;es;225449,11;0
45658;45717;viana-es;es;896677,74;13902,66
45658;45717;vila pavao-es;es;173450,45;0
45658;45717;vila valerio-es;es;190795,48;0
45658;45717;vila velha-es;es;1633018,4;0
45658;45717;vitoria-es;es;2165886,09;42980,33
45658;45717;bacabal-ma;ma;76113,33;57084,99
45658;45717;barreirinhas-ma;ma;669843,06;0
45658;45717;bernardo do mearim-ma;ma;960782,38;319533,64
45658;45717;bom lugar-ma;ma;38240,61;28680,45
45658;45717;capinzal do norte-ma;ma;830626,7;164447,96
45658;45717;lima campos-ma;ma;846925,73;197728,59
45658;45717;pedreiras-ma;ma;650897,15;4588,16
45658;45717;pocao de pedras-ma;ma;13714,38;10285,78
45658;45717;primeira cruz-ma;ma;673075,73;567,03
45658;45717;santo amaro do maranhao-ma;ma;298,44;0,28
45658;45717;santo antonio dos lopes-ma;ma;879624,87;758995,61
45658;45717;sao domingos do maranhao-ma;ma;667403,86;0
45658;45717;sao luis gonzaga do maranhao-ma;ma;2603,44;1952,58
45658;45717;trizidela do vale-ma;ma;781737,72;129919,36
45658;45717;alfredo vasconcelos-mg;mg;665340,1;0
45658;45717;barbacena-mg;mg;564232,64;277,3
45658;45717;belmiro braga-mg;mg;663945,17;0
45658;45717;belo oriente-mg;mg;669883,35;0
45658;45717;betim-mg;mg;605051,81;32835,82
45658;45717;brumadinho-mg;mg;597653,41;7471,98
45658;45717;carandai-mg;mg;635632,07;0
45658;45717;confins-mg;mg;669840,02;0
45658;45717;congonhas-mg;mg;670090,3;0
45658;45717;coronel fabriciano-mg;mg;670090,3;0
45658;45717;ewbank da camara-mg;mg;20,3;0
45658;45717;ibirite-mg;mg;661446,45;0
45658;45717;ipatinga-mg;mg;669831;0
45658;45717;itabirito-mg;mg;670054,24;0
45658;45717;jacutinga-mg;mg;649120,6;0
45658;45717;jeceaba-mg;mg;670081,34;0
45658;45717;juiz de fora-mg;mg;546247,03;3960,63
45658;45717;nazareno-mg;mg;670069,37;0
45658;45717;ouro branco-mg;mg;669455,47;0
45658;45717;pequi-mg;mg;670054,24;0
45658;45717;queluzita-mg;mg;620042,81;0
45658;45717;ressaquinha-mg;mg;660772,53;0
45658;45717;rio piracicaba-mg;mg;670090,3;0
45658;45717;santa luzia-mg;mg;661389,58;0
45658;45717;santana do paraiso-mg;mg;669859,71;0
45658;45717;santos dumont-mg;mg;2,55;0
45658;45717;sao bras do suacui-mg;mg;563646,72;33011,93
45658;45717;sao jose da lapa-mg;mg;665901,26;0
45658;45717;tres lagoas-ms;ms;581896,25;5707,21
45658;45717;afua-pa;pa;0;2986,15
45658;45717;alenquer-pa;pa;0;2986,15
45658;45717;almeirim-pa;pa;0;2986,15
45658;45717;anajas-pa;pa;0;2986,15
45658;45717;breves-pa;pa;0;2986,15
45658;45717;chaves-pa;pa;0;2986,15
45658;45717;curua-pa;pa;0;2986,15
45658;45717;faro-pa;pa;9,5;2986,15
45658;45717;gurupa-pa;pa;0;2986,15
45658;45717;juruti-pa;pa;0;2986,15
45658;45717;melgaco-pa;pa;0;2986,15
45658;45717;monte alegre-pa;pa;0;2986,15
45658;45717;obidos-pa;pa;0;2986,15
45658;45717;porto de moz-pa;pa;0;2986,15
45658;45717;prainha-pa;pa;0;2986,15
45658;45717;santarem-pa;pa;0;2986,15
45658;45717;terra santa-pa;pa;0;2986,15
45658;45717;alhandra-pb;pb;324409,1;0
45658;45717;bayeux-pb;pb;643647,34;0
45658;45717;caldas brandao-pb;pb;645779,69;0
45658;45717;campina grande-pb;pb;670054,24;0
45658;45717;inga-pb;pb;645510,2;0
45658;45717;jacarau-pb;pb;646133,97;0
45658;45717;mamanguape-pb;pb;556191,73;195,66
45658;45717;pedras de fogo-pb;pb;575635,05;31,1
45658;45717;remigio-pb;pb;670054,24;0
45658;45717;santa rita-pb;pb;538618,4;10697,34
45658;45717;sao miguel de taipu-pb;pb;654298,33;0
45658;45717;abreu e lima-pe;pe;599398,37;16151,8
45658;45717;belo jardim-pe;pe;669830,94;0
45658;45717;cabo de santo agostinho-pe;pe;306037,93;36678,38
45658;45717;camaragibe-pe;pe;1408,56;0
45658;45717;goiana-pe;pe;279015,18;28997,22
45658;45717;gravata-pe;pe;670054,24;0
45658;45717;igarassu-pe;pe;610146,82;17514,5
45658;45717;ipojuca-pe;pe;594024,09;19180,54
45658;45717;itambe-pe;pe;250,73;0
45658;45717;itaquitinga-pe;pe;266131,06;0
45658;45717;jaboatao dos guararapes-pe;pe;533671,34;25061,91
45658;45717;moreno-pe;pe;628132,56;0
45658;45717;paulista-pe;pe;4483,59;0
45658;45717;pombos-pe;pe;670090,3;0
45658;45717;recife-pe;pe;341,42;0
45658;45717;sao lourenco da mata-pe;pe;579194,97;17046,14
45658;45717;sirinhaem-pe;pe;2,68;1056,9
45658;45717;tacaimbo-pe;pe;669794,88;0
45658;45717;vitoria de santo antao-pe;pe;27,9;0
45658;45717;araucaria-pr;pr;629984,08;6242707,12
45658;45717;campo largo-pr;pr;581525,25;2706,02
45658;45717;guaratuba-pr;pr;630134,99;0
45658;45717;pitanga-pr;pr;92995,32;1574,65
45658;45717;sao mateus do sul-pr;pr;984701,73;811308
45658;45717;angra dos reis-rj;rj;14746436,64;6578494,31
45658;45717;aperibe-rj;rj;2181207,5;0
45658;45717;araruama-rj;rj;14403056,76;73250889,23
45658;45717;areal-rj;rj;2181208,59;0
45658;45717;armacao dos buzios-rj;rj;10394224,9;10752729,55
45658;45717;arraial do cabo-rj;rj;10404198,46;62031838,34
45658;45717;barra do pirai-rj;rj;4395776,55;0
45658;45717;barra mansa-rj;rj;4575050,07;21391,5
45658;45717;belford roxo-rj;rj;4154680,96;0
45658;45717;bom jardim-rj;rj;2804409,64;0
45658;45717;bom jesus do itabapoana-rj;rj;3012143,69;0
45658;45717;cabo frio-rj;rj;15115752,03;20386998
45658;45717;cachoeiras de macacu-rj;rj;16527226,95;0
45658;45717;cambuci-rj;rj;2388941,55;0
45658;45717;campos dos goytacazes-rj;rj;15122759,25;47464644,76
45658;45717;cantagalo-rj;rj;2596675,58;0
45658;45717;carapebus-rj;rj;8607190,04;6178124,81
45658;45717;cardoso moreira-rj;rj;2285074,53;0
45658;45717;carmo-rj;rj;2492808,57;0
45658;45717;casimiro de abreu-rj;rj;11137594,12;10821507,3
45658;45717;comendador levy gasparian-rj;rj;2077360,62;0
45658;45717;conceicao de macabu-rj;rj;2700542,62;0
45658;45717;cordeiro-rj;rj;2700542,62;0
45658;45717;duas barras-rj;rj;2181207,5;0
45658;45717;duque de caxias-rj;rj;15104034,15;786912,79
45658;45717;engenheiro paulo de frontin-rj;rj;2285074,53;0
45658;45717;guapimirim-rj;rj;17114707,05;580238,33
45658;45717;iguaba grande-rj;rj;2700542,62;16361165,33
45658;45717;itaborai-rj;rj;25756499,57;1009462,63
45658;45717;itaguai-rj;rj;13407086,68;1123,45
45658;45717;italva-rj;rj;2388941,55;0
45658;45717;itaocara-rj;rj;2700542,62;0
45658;45717;itaperuna-rj;rj;3739212,85;0
45658;45717;itatiaia-rj;rj;2908276,65;0
45658;45717;japeri-rj;rj;4161337,09;241101,46
45658;45717;laje do muriae-rj;rj;2077340,48;0
45658;45717;macae-rj;rj;130978069,5;5475890,58
45658;45717;macuco-rj;rj;2077340,48;0
45658;45717;mage-rj;rj;19109442,68;508739,68
45658;45717;mangaratiba-rj;rj;11493818,71;5155381,38
45658;45717;marica-rj;rj;13769440,38;231642198,1
45658;45717;mendes-rj;rj;2492808,57;0
45658;45717;mesquita-rj;rj;4154680,96;0
45658;45717;miguel pereira-rj;rj;2804409,64;0
45658;45717;miracema-rj;rj;2804409,64;0
45658;45717;natividade-rj;rj;2388941,55;0
45658;45717;nilopolis-rj;rj;4154680,96;0
45658;45717;niteroi-rj;rj;15128204,1;77257790,88
45658;45717;nova friburgo-rj;rj;4154680,96;0
45658;45717;nova iguacu-rj;rj;4154680,96;0
45658;45717;paracambi-rj;rj;3788981,37;1578,95
45658;45717;paraiba do sul-rj;rj;3889969,68;0
45658;45717;parati-rj;rj;10870610,81;10661083
45658;45717;paty do alferes-rj;rj;3437802,73;0
45658;45717;petropolis-rj;rj;4154680,96;0
45658;45717;pinheiral-rj;rj;3363070,47;0
45658;45717;pirai-rj;rj;3195399,65;13313,05
45658;45717;porciuncula-rj;rj;2492808,57;0
45658;45717;porto real-rj;rj;3074393,01;0
45658;45717;quatis-rj;rj;2285074,53;0
45658;45717;queimados-rj;rj;4050813,92;0
45658;45717;quissama-rj;rj;10041238,84;8506281,81
45658;45717;resende-rj;rj;4479327,65;43211,31
45658;45717;rio bonito-rj;rj;3323744,75;0
45658;45717;rio claro-rj;rj;2492132,43;52,53
45658;45717;rio das flores-rj;rj;2605786,66;3593,19
45658;45717;rio das ostras-rj;rj;13402434,57;6828987,01
45658;45717;rio de janeiro-rj;rj;13903981,84;14940085,61
45658;45717;santa maria madalena-rj;rj;2181207,5;0
45658;45717;santo antonio de padua-rj;rj;3219877,77;0
45658;45717;sao fidelis-rj;rj;3116010,73;0
45658;45717;sao francisco de itabapoana-rj;rj;3219877,77;3547698,78
45658;45717;sao goncalo-rj;rj;4154743,09;508739,68
45658;45717;sao joao da barra-rj;rj;11131093,35;13621554,89
45658;45717;sao joao de meriti-rj;rj;4154680,96;0
45658;45717;sao jose de uba-rj;rj;2077340,48;0
45658;45717;sao jose do vale do rio preto-rj;rj;2700542,62;0
45658;45717;sao pedro da aldeia-rj;rj;3739120,7;16,45
45658;45717;sao sebastiao do alto-rj;rj;2077340,48;0
45658;45717;sapucaia-rj;rj;2492809,82;0
45658;45717;saquarema-rj;rj;13292458,4;189749794,7
45658;45717;seropedica-rj;rj;4305400,07;0
45658;45717;silva jardim-rj;rj;13428371,89;0
45658;45717;sumidouro-rj;rj;2388941,55;0
45658;45717;tangua-rj;rj;2908276,65;0
45658;45717;teresopolis-rj;rj;4154430,57;0
45658;45717;trajano de morais-rj;rj;2181207,5;0
45658;45717;tres rios-rj;rj;4302751,52;0
45658;45717;valenca-rj;rj;3531478,81;0
45658;45717;varre-sai-rj;rj;2077340,48;0
45658;45717;vassouras-rj;rj;3679036,49;0
45658;45717;volta redonda-rj;rj;4545604,29;1137,34
45658;45717;acari-rn;rn;658,56;0
45658;45717;acu-rn;rn;1422370,4;522142,67
45658;45717;afonso bezerra-rn;rn;637225,9;3,19
45658;45717;agua nova-rn;rn;627,2;0
45658;45717;alexandria-rn;rn;689,92;0
45658;45717;almino afonso-rn;rn;627,2;0
45658;45717;alto do rodrigues-rn;rn;10085740,17;138589,11
45658;45717;antonio martins-rn;rn;627,2;0
45658;45717;apodi-rn;rn;827191,15;82413,78
45658;45717;areia branca-rn;rn;1015549,54;380695,86
45658;45717;augusto severo-rn;rn;627,2;0
45658;45717;barauna-rn;rn;918,97;0
45658;45717;caico-rn;rn;1034,89;0
45658;45717;caraubas-rn;rn;855961,86;65711,02
45658;45717;carnauba dos dantas-rn;rn;627,2;0
45658;45717;carnaubais-rn;rn;682867,55;70298,62
45658;45717;cerro cora-rn;rn;658,56;0
45658;45717;coronel joao pessoa-rn;rn;627,2;0
45658;45717;cruzeta-rn;rn;627,2;0
45658;45717;currais novos-rn;rn;972,17;0
45658;45717;doutor severiano-rn;rn;627,2;0
45658;45717;encanto-rn;rn;627,2;0
45658;45717;equador-rn;rn;627,2;0
45658;45717;felipe guerra-rn;rn;2573748,87;53904,5
45658;45717;florania-rn;rn;627,2;0
45658;45717;francisco dantas-rn;rn;627,2;0
45658;45717;frutuoso gomes-rn;rn;627,2;0
45658;45717;galinhos-rn;rn;646844,8;4845,26
45658;45717;goianinha-rn;rn;259607,19;0,21
45658;45717;governador dix-sept rosado-rn;rn;957370,72;102423,68
45658;45717;grossos-rn;rn;6035401,23;0
45658;45717;guamare-rn;rn;249458,9;0,53
45658;45717;ielmo marinho-rn;rn;678852,79;0
45658;45717;ipanguacu-rn;rn;689,92;0
45658;45717;ipueira-rn;rn;627,2;0
45658;45717;itaja-rn;rn;627,2;0
45658;45717;itau-rn;rn;627,2;0
45658;45717;jandaira-rn;rn;657309,09;0
45658;45717;janduis-rn;rn;627,2;0
45658;45717;jardim de piranhas-rn;rn;689,92;0
45658;45717;jardim do serido-rn;rn;689,92;0
45658;45717;joao camara-rn;rn;663945,17;0
45658;45717;joao dias-rn;rn;627,2;0
45658;45717;jose da penha-rn;rn;627,2;0
45658;45717;jucurutu-rn;rn;752,64;0
45658;45717;lagoa nova-rn;rn;689,92;0
45658;45717;lucrecia-rn;rn;627,2;0
45658;45717;luis gomes-rn;rn;627,2;0
45658;45717;macaiba-rn;rn;406244,58;9849,38
45658;45717;macau-rn;rn;249458,9;551443,03
45658;45717;major sales-rn;rn;627,2;0
45658;45717;marcelino vieira-rn;rn;627,2;0
45658;45717;martins-rn;rn;627,2;0
45658;45717;messias targino-rn;rn;627,2;0
45658;45717;monte alegre-rn;rn;1446,85;0
45658;45717;mossoro-rn;rn;1418873,23;721982,35
45658;45717;olho d'agua do borges-rn;rn;627,2;0
45658;45717;ouro branco-rn;rn;627,2;0
45658;45717;parana-rn;rn;627,2;0
45658;45717;parau-rn;rn;627,2;0
45658;45717;parelhas-rn;rn;815,37;0
45658;45717;patu-rn;rn;658,56;0
45658;45717;pau dos ferros-rn;rn;846,73;0
45658;45717;pedro avelino-rn;rn;627,2;0
45658;45717;pedro velho-rn;rn;650112,98;0
45658;45717;pendencias-rn;rn;249458,9;0
45658;45717;piloes-rn;rn;627,2;0
45658;45717;portalegre-rn;rn;627,2;0
45658;45717;porto do mangue-rn;rn;671175,57;28217,94
45658;45717;rafael fernandes-rn;rn;627,2;0
45658;45717;rafael godeiro-rn;rn;627,2;0
45658;45717;riacho da cruz-rn;rn;627,2;0
45658;45717;riacho de santana-rn;rn;627,2;0
45658;45717;rodolfo fernandes-rn;rn;627,2;0
45658;45717;santana do serido-rn;rn;627,2;0
45658;45717;sao fernando-rn;rn;627,2;0
45658;45717;sao francisco do oeste-rn;rn;627,2;0
45658;45717;sao goncalo do amarante-rn;rn;361,8;0
45658;45717;sao joao do sabugi-rn;rn;627,2;0
45658;45717;sao jose de mipibu-rn;rn;117,37;0
45658;45717;sao jose do serido-rn;rn;627,2;0
45658;45717;sao miguel-rn;rn;815,37;0
45658;45717;sao rafael-rn;rn;627,2;0
45658;45717;sao vicente-rn;rn;627,2;0
45658;45717;serra do mel-rn;rn;4859988,58;21811,14
45658;45717;serra negra do norte-rn;rn;627,2;0
45658;45717;serrinha dos pintos-rn;rn;627,2;0
45658;45717;severiano melo-rn;rn;627,2;0
45658;45717;taboleiro grande-rn;rn;627,2;0
45658;45717;tenente ananias-rn;rn;627,2;0
45658;45717;tenente laurentino cruz-rn;rn;627,2;0
45658;45717;tibau-rn;rn;1304073,67;0
45658;45717;timbauba dos batistas-rn;rn;627,2;0
45658;45717;triunfo potiguar-rn;rn;627,2;0
45658;45717;umarizal-rn;rn;658,56;0
45658;45717;upanema-rn;rn;208089,72;75361,98
45658;45717;venha-ver-rn;rn;627,2;0
45658;45717;vicosa-rn;rn;627,2;0
45658;45717;arambare-rs;rs;0;3137,67
45658;45717;ararica-rs;rs;615402,96;0,01
45658;45717;barra do ribeiro-rs;rs;0;3137,67
45658;45717;camaqua-rs;rs;0;3137,67
45658;45717;campo bom-rs;rs;670081,34;0
45658;45717;canoas-rs;rs;249451,4;2206,03
45658;45717;capivari do sul-rs;rs;0;3137,67
45658;45717;cidreira-rs;rs;0;1044670,2
45658;45717;eldorado do sul-rs;rs;0;3137,67
45658;45717;gravatai-rs;rs;663468,6;1521,79
45658;45717;guaiba-rs;rs;670090,3;3137,67
45658;45717;igrejinha-rs;rs;576911,62;18,42
45658;45717;imbe-rs;rs;498502,72;1044670,2
45658;45717;jaquirana-rs;rs;666472,62;0
45658;45717;mostardas-rs;rs;0;3137,67
45658;45717;osorio-rs;rs;61,24;6296,02
45658;45717;palmares do sul-rs;rs;0;3137,67
45658;45717;pelotas-rs;rs;0;3137,67
45658;45717;porto alegre-rs;rs;0;3137,67
45658;45717;rio grande-rs;rs;641159,35;33469,59
45658;45717;santo antonio da patrulha-rs;rs;4,04;0
45658;45717;sao francisco de paula-rs;rs;618106,79;288,47
45658;45717;sao jose do norte-rs;rs;0;3137,67
45658;45717;sao jose dos ausentes-rs;rs;666892,79;0
45658;45717;sao lourenco do sul-rs;rs;0;3136,65
45658;45717;tapes-rs;rs;0;3137,67
45658;45717;tavares-rs;rs;0;3137,67
45658;45717;tramandai-rs;rs;249458,9;1235943,64
45658;45717;turucu-rs;rs;0;3137,67
45658;45717;viamao-rs;rs;669830,94;3137,67
45658;45717;xangri-la-rs;rs;0;1041952,53
45658;45717;araquari-sc;sc;0;824031,73
45658;45717;balneario barra do sul-sc;sc;0;824034,3
45658;45717;barra velha-sc;sc;670054,24;0
45658;45717;brusque-sc;sc;940,91;0,54
45658;45717;campo alegre-sc;sc;670069,37;0
45658;45717;canelinha-sc;sc;615995,13;0
45658;45717;cocal do sul-sc;sc;670089,32;0
45658;45717;forquilhinha-sc;sc;669827,13;0
45658;45717;garuva-sc;sc;634056,34;824031,73
45658;45717;gaspar-sc;sc;761,34;4,75
45658;45717;guaramirim-sc;sc;583372,84;13670,3
45658;45717;indaial-sc;sc;670090,3;0
45658;45717;itapoa-sc;sc;0;824034,3
45658;45717;joinville-sc;sc;940,91;824033,89
45658;45717;maracaja-sc;sc;670090,3;0
45658;45717;morro da fumaca-sc;sc;670090,3;0
45658;45717;nova veneza-sc;sc;670045,57;0,03
45658;45717;pomerode-sc;sc;670054,24;0
45658;45717;porto belo-sc;sc;670086,44;0
45658;45717;pouso redondo-sc;sc;581572,96;0
45658;45717;sangao-sc;sc;670081,34;0
45658;45717;sao francisco do sul-sc;sc;249458,9;1859544,83
45658;45717;sao joao batista-sc;sc;670090,3;0
45658;45717;sao pedro de alcantara-sc;sc;635929,59;0,02
45658;45717;tijucas-sc;sc;671559,35;269,08
45658;45717;timbe do sul-sc;sc;668565,25;0
45658;45717;tubarao-sc;sc;157,09;0,01
45658;45717;urussanga-sc;sc;581387,6;294,87
45658;45717;amparo de sao francisco-se;se;114,64;0
45658;45717;aquidaba-se;se;149,03;0
45658;45717;aracaju-se;se;249458,9;0,04
45658;45717;araua-se;se;120,37;0
45658;45717;areia branca-se;se;614870,06;2177,32
45658;45717;barra dos coqueiros-se;se;692596,73;56039,58
45658;45717;boquim-se;se;154,77;0
45658;45717;brejo grande-se;se;625984,66;4646,91
45658;45717;campo do brito-se;se;137,57;0
45658;45717;canhoba-se;se;114,64;0
45658;45717;caninde de sao francisco-se;se;154,77;0
45658;45717;capela-se;se;595227,55;333,11
45658;45717;carira-se;se;149,03;0
45658;45717;carmopolis-se;se;249458,9;91766,92
45658;45717;cedro de sao joao-se;se;114,64;0
45658;45717;cristinapolis-se;se;137,57;0
45658;45717;cumbe-se;se;114,64;0
45658;45717;divina pastora-se;se;875390,24;160478,23
45658;45717;estancia-se;se;576214,87;9,03
45658;45717;feira nova-se;se;114,64;0
45658;45717;frei paulo-se;se;126,1;0
45658;45717;gararu-se;se;120,37;0
45658;45717;general maynard-se;se;622699,81;806
45658;45717;gracho cardoso-se;se;114,64;0
45658;45717;ilha das flores-se;se;114,64;0
45658;45717;indiaroba-se;se;629411,52;0
45658;45717;itabaiana-se;se;206,36;0
45658;45717;itabaianinha-se;se;171,96;0
45658;45717;itabi-se;se;114,64;0
45658;45717;itaporanga d'ajuda-se;se;543225,1;56159,78
45658;45717;japaratuba-se;se;414690,82;221312,44
45658;45717;japoata-se;se;630446,97;0
45658;45717;lagarto-se;se;206,36;0
45658;45717;laranjeiras-se;se;596868,29;21
45658;45717;macambira-se;se;114,64;0
45658;45717;malhada dos bois-se;se;114,64;0
45658;45717;malhador-se;se;126,1;0
45658;45717;maruim-se;se;591722,87;24500,09
45658;45717;moita bonita-se;se;120,37;0
45658;45717;monte alegre de sergipe-se;se;126,1;0
45658;45717;muribeca-se;se;114,64;0
45658;45717;neopolis-se;se;143,3;0
45658;45717;nossa senhora aparecida-se;se;114,64;0
45658;45717;nossa senhora da gloria-se;se;166,23;0
