data;código do campo;campo;corrente;preço;;
45413;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2355,2553;;
45413;126;Fazenda São Jorge;Cricaré;2238,3404;;
45413;128;Fazenda São Rafael;São Rafael;2478,0099;;
45413;1224;Foz do Vaza-Barris;-1;2558,1204;;
45413;122;Frade;Frade;2260,1338;;
45413;130;Furado;Alagoano;2582,0896;;
45413;4085;Galo de Campina;-1;2370,2082;;
45413;136;Garoupa;Cabiúnas Mistura;2404,1105;;
45413;137;Garoupinha;Cabiúnas Mistura;2404,1105;;
45413;4528;Gavião Azul;-1;3097,6133;;
45413;4822;Gavião Belo;-1;3097,6133;;
45413;4558;Gavião Branco;Gavião Branco;2970,3618;;
45413;4617;Gavião Branco Norte;-1;3097,6133;;
45413;4608;Gavião Caboclo;Gavião Caboclo;3045,7074;;
45413;4629;Gavião Carijó;-1;3105,6159;;
45413;4859;Gavião Mateiro;-1;3097,6133;;
45413;4627;Gavião Preto;Gavião Preto;3049,6168;;
45413;4529;Gavião Real;Gavião Real;2980,2206;;
45413;4630;Gavião Tesoura;Gavião Tesoura;3097,6133;;
45413;4666;Gavião Vermelho;Gavião Vermelho;3007,0113;;
45413;383;Golfinho;Golfinho;2427,2953;;
45413;135;Gomo;Estação NCS;2387,8695;;
45413;4531;Graúna;-1;2999,7963;;
45413;133;Guajá;-1;2999,7963;;
45413;134;Guamaré;Polo Potiguar;2228,6494;;
45413;1283;Guanambi;Polo Recôncavo;2379,4052;;
45413;3445;Guará;-1;2332,5741;;
45413;132;Guaricema;-1;2558,1204;;
45413;2405;Harpia;-1;2240,7292;;
45413;142;Icapuí;Fazenda Belém;2069,5551;;
45413;141;Ilha de Bimbarra;Polo Recôncavo;2379,4052;;
45413;144;Ilha Pequena;Sergipano Terra;2335,1082;;
45413;875;Inhambu;FAL;2108,3029;;
45413;4691;Iraí;-1;2505,8626;;
45413;4841;Irara;-1;2265,654;;
45413;4713;Iraúna;-1;2521,5612;;
45413;1103;Irerê;-1;2999,7963;;
45413;4711;Itaparica;Itaparica;2358,7255;;
45413;4615;Itapu;Itapu;2485,6155;;
45413;4828;Itapu_ECO;Itapu;2485,6155;;
45413;1123;Jaçanã;Upanema;2540,2266;;
45413;147;Jacuípe;-1;3105,6159;;
45413;1727;Jacupemba;-1;2992,9074;;
45413;743;Jacutinga;Cricaré;2238,3404;;
45413;150;Janduí;Upanema;2540,2266;;
45413;148;Jequiá;-1;2582,0896;;
45413;2285;Jiribatuba;-1;2517,7907;;
45413;702;João de Barro;-1;2306,1741;;
45413;153;Juazeiro;Upanema;2540,2266;;
45413;152;Jubarte;Parque das Baleias;2353,9704;;
45413;983;Juriti;Ouro Preto;2453,8632;;
45413;154;Lagoa Aroeira;Conceição B;2194,5889;;
45413;162;Lagoa do Paulo;Ouro Preto;2453,8632;;
45413;483;Lagoa do Paulo Norte;Ouro Preto;2453,8632;;
45413;673;Lagoa do Paulo Sul;Ouro Preto;2453,8632;;
45413;161;Lagoa Parda;-1;2992,9074;;
45413;165;Lagoa Parda Norte;-1;2992,9074;;
45413;4804;Lagoa Parda Sul;-1;2992,9074;;
45413;168;Lagoa Suruaca;Cricaré;2238,3404;;
45413;322;Lagosta;Condensado de Merluza;3084,0517;;
45413;159;Lamarão;Baiano Mistura;2466,5789;;
45413;1746;Lapa;Lapa;2295,2015;;
45413;157;Leodório;Baiano Mistura;2466,5789;;
45413;167;Leste de Poço Xavier;Upanema;2540,2266;;
45413;169;Leste do Urucu;Urucu;2783,2825;;
45413;158;Linguado;Polo Pampo;2260,4889;;
45413;171;Livramento;Upanema;2540,2266;;
45413;160;Lorena;Upanema;2540,2266;;
45413;4552;Maçarico;Upanema;2540,2266;;
45413;174;Macau;Macau;2365,1012;;
45413;4702;Mãe-da-Lua;-1;3105,6159;;
45413;186;Malhado;Cabiúnas Mistura;2404,1105;;
45413;185;Malombê;Baiano Mistura;2466,5789;;
45413;190;Manati;Baiano Mistura;2466,5789;;
45413;178;Mandacaru;Baiano Mistura;2466,5789;;
45413;4876;Manjuba;Albacora;2246,6465;;
45413;172;Marimbá;Polo Enchova;2445,1471;;
45413;177;Mariricu Oeste;-1;2992,9074;;
45413;196;Marlim;Marlim;2382,0846;;
45413;187;Marlim Leste;Marlim Leste;2388,9832;;
45413;188;Marlim Sul;Marlim Sul;2355,8718;;
45413;195;Massapê;Baiano Mistura;2466,5789;;
45413;197;Massuí;Polo Recôncavo;2379,4052;;
45413;184;Mata de São João;Estação São Roque;2457,9888;;
45413;181;Mato Grosso;Sergipano Terra;2335,1082;;
45413;189;Merluza;Condensado de Merluza;3084,0517;;
45413;4684;Mero;Mero;2459,803;;
45413;381;Mexilhão;Condensado de Mexilhão;3045,9657;;
45413;180;Miranga;Miranga ECOL-B;2535,7394;;
45413;183;Miranga Norte;Miranga ECOL-B;2535,7394;;
45413;175;Monte Alegre;Polo Potiguar;2228,6494;;
45413;4807;Mosquito;-1;2992,9074;;
45413;192;Mossoró;Polo Potiguar;2228,6494;;
45413;4852;Muriqui;-1;2801,8316;;
45413;4718;Murucututu;Murucututu;3088,7778;;
45413;198;Namorado;Cabiúnas Mistura;2404,1105;;
45413;204;Nativo Oeste;-1;2992,9074;;
45413;200;Nordeste de Namorado;Cabiúnas Mistura;2404,1105;;
45413;4740;Nordeste de Sapinhoá;Sapinhoá;2472,3703;;
45413;4741;Noroeste de Sapinhoá;Sapinhoá;2472,3703;;
45413;4654;Norte de Berbigão;Berbigão-Sururu;2465,0488;;
45413;202;Norte de Fazenda Caruaçu;Estação NCS;2387,8695;;
45413;4658;Norte de Sururu;Berbigão-Sururu;2465,0488;;
45413;4647;Oeste de Atapu;Atapu;2408,8107;;
45413;206;Oeste de Ubarana;-1;3105,6159;;
45413;657;Ostra;Ostra;2183,7745;;
45413;217;Pajeú;Upanema;2540,2266;;
45413;219;Pampo;Polo Pampo;2260,4889;;
45413;705;Papa-Terra;Papa-Terra;2006,2086;;
45413;4689;Paramirim do Vencimento;-1;2460,2969;;
45413;207;Parati;Cabiúnas Mistura;2404,1105;;
45413;1645;Pardal;Upanema;2540,2266;;
45413;215;Pargo;Pargo Cluster;2292,3897;;
45413;4556;Pariri;-1;3105,6159;;
45413;208;Paru;Alagoano;2582,0896;;
45413;3885;Patativa;Upanema;2540,2266;;
45413;4593;Paturi;Upanema;2540,2266;;
45413;221;Pedra Sentada;Polo Potiguar;2228,6494;;
45413;212;Pedrinhas;Rio Ventura;2441,3572;;
45413;695;Peregrino;Peregrino;2084,0529;;
45413;1144;Periquito;-1;2405,1338;;
45413;4742;Periquito Nordeste;-1;2404,2138;;
45413;4720;Periquito Norte;-1;2801,8316;;
45413;214;Peroá;Peroá;2992,9074;;
45413;213;Pescada;Pescada;2999,7963;;
45413;4805;Piaçabuçu;-1;2801,8316;;
45413;216;Pilar;Alagoano;2582,0896;;
45413;658;Pintassilgo;Polo Potiguar;2228,6494;;
45413;379;Piranema;-1;3105,6159;;
45413;222;Piraúna;-1;2458,0275;;
45413;4579;Pitangola;Peregrino;2084,0529;;
45413;878;Pitiguari;-1;2999,7963;;
45413;223;Poço Verde;Polo Potiguar;2228,6494;;
45413;4816;Pojuca Norte;-1;2801,8316;;
45413;583;Polvo;Bravo;2211,2915;;
45413;220;Ponta do Mel;Ponta do Mel;2222,8709;;
45413;210;Porto Carão;Conceição B;2194,5889;;
45413;226;Quererá;-1;3105,6159;;
45413;2785;Rabo Branco;-1;2519,6728;;
45413;232;Redonda;Redonda;2146,7118;;
45413;242;Remanso;Estação São Roque;2457,9888;;
45413;234;Riacho da Forquilha;Upanema;2540,2266;;
45413;245;Riacho Ouricuri;Baiano Mistura;2466,5789;;
45413;255;Riacho São Pedro;-1;3105,6159;;
45413;2006;Riacho Velho;-1;2999,7963;;
45413;243;Riachuelo;Sergipano Terra;2335,1082;;
45413;228;Rio Barra Seca;-1;2992,9074;;
45413;229;Rio do Bu;Baiano Mistura;2466,5789;;
45413;4125;Rio do Carmo;-1;2622,7485;;
45413;246;Rio dos Ovos;Estação São Roque;2457,9888;;
45413;2425;Rio Ipiranga;-1;2992,9074;;
45413;235;Rio Itariri;Baiano Mistura;2466,5789;;
45413;236;Rio Itaúnas;Cricaré;2238,3404;;
45413;238;Rio Itaúnas Leste;-1;2992,9074;;
45413;4803;Rio Joanes;-1;2801,8316;;
45413;4710;Rio Mariricu;-1;2372,6939;;
45413;241;Rio Mossoró;Upanema;2540,2266;;
45413;1907;Rio São Mateus Oeste;-1;2992,9074;;
45413;256;Rio Subaúma;Estação São Roque;2457,9888;;
45413;257;Rio Urucu;Urucu;2783,2825;;
45413;1303;Rolinha;-1;2365,6758;;
45413;244;Roncador;Roncador;2383,321;;
45413;263;Sabiá;Upanema;2540,2266;;
45413;3705;Sabiá Bico-de-Osso;Sabiá Bico de Osso;2316,869;;
45413;3465;Sabiá da Mata;Sabiá da Mata;2341,6808;;
45413;4806;Saíra;-1;2992,9074;;
45413;262;Salema;-1;3105,6159;;
45413;403;Salema Branca;-1;2999,7963;;
45413;267;Salina Cristal;Conceição B;2194,5889;;
45413;2085;Sanhaçu;Sanhaçu;2877,471;;
45413;261;Santana;-1;2570,5069;;
45413;269;São Domingos;Polo Recôncavo;2379,4052;;
45413;4695;São João;-1;2580,6885;;
45413;2885;São Mateus Leste;Cricaré;2238,3404;;
45413;284;São Pedro;Estação São Roque;2457,9888;;
45413;2365;Sapinhoá;Sapinhoá;2472,3703;;
45413;270;Sauípe;Fazenda Santo Estevão;2355,2553;;
45413;1985;Sempre Viva;-1;3105,6159;;
45413;4614;Sépia;Sépia;2428,0991;;
45413;4676;Sépia Leste;Sépia;2428,0991;;
45413;4846;Sépia_ECO;Sépia;2428,0991;;
45413;279;Serra do Mel;Polo Potiguar;2228,6494;;
45413;287;Serra Vermelha;Polo Potiguar;2228,6494;;
45413;271;Serraria;Polo Potiguar;2228,6494;;
45413;276;Sesmaria;Estação São Roque;2457,9888;;
45413;3565;Sibite;Upanema;2540,2266;;
45413;277;Siri;-1;2999,7963;;
45413;288;Siririzinho;Sergipano Terra;2335,1082;;
45413;265;Socorro;Polo Recôncavo;2379,4052;;
45413;268;Socorro Extensão;Polo Recôncavo;2379,4052;;
45413;4739;Sudoeste de Sapinhoá;Sapinhoá;2472,3703;;
45413;285;Sudoeste Urucu;Urucu;2783,2825;;
45413;4758;Suindara;-1;2240,7292;;
45413;4656;Sul de Berbigão;Berbigão-Sururu;2465,0488;;
45413;266;Sul de Coruripe;-1;2582,0896;;
45413;4660;Sul de Sururu;Berbigão-Sururu;2465,0488;;
45413;4611;Sul de Tupi;Sul de Tupi;2480,7894;;
45413;4649;Sururu;Berbigão-Sururu;2465,0488;;
45413;286;Sussuarana;-1;3105,6159;;
45413;1023;Tabuiaiá;Cricaré;2238,3404;;
45413;292;Tabuleiro dos Martins;-1;2582,0896;;
45413;691;Tambaú;Tambaú-Uruguá;2504,213;;
45413;682;Tambuatá;Búzios;2447,2906;;
45413;803;Tangará;Baiano Mistura;2466,5789;;
45413;4245;Tapiranga Norte;Rio Ventura;2441,3572;;
45413;293;Taquipe;Baiano Mistura;2466,5789;;
45413;289;Tartaruga;Tartaruga;2558,1204;;
45413;3645;Tartaruga Verde;Tartaruga Verde;2424,9484;;
45413;4747;Tartaruga Verde Sudoeste;Tartaruga Verde;2424,9484;;
45413;1925;Tico-Tico;-1;2527,2622;;
45413;3866;Tiê;Tiê;2477,2642;;
45413;1383;Tigre;-1;2484,7826;;
45413;4750;Tiriba;-1;2502,9088;;
45413;4808;Tiziu;-1;2999,7963;;
45413;291;Três Marias;Upanema;2540,2266;;
45413;294;Trilha;-1;2458,0275;;
45413;1865;Trinca Ferro;Upanema;2540,2266;;
45413;3945;Trovoada;-1;3105,6159;;
45413;4045;Tubarão Azul;-1;2458,0275;;
45413;4534;Tubarão Martelo;Bravo;2211,2915;;
45413;3325;Tucano;-1;2261,9513;;
45413;4746;Tucano Grande;-1;3105,6159;;
45413;1063;Tupi;Tupi;2487,5234;;
45413;295;Ubarana;-1;2999,7963;;
45413;443;Uirapuru;-1;3105,6159;;
45413;296;Upanema;Upanema;2540,2266;;
45413;843;Uruguá;Tambaú-Uruguá;2504,213;;
45413;4709;Urutau;-1;2253,0673;;
45413;4714;Vale do Quiricó;-1;2540,7431;;
45413;302;Varginha;Upanema;2540,2266;;
45413;299;Vermelho;Pargo Cluster;2292,3897;;
45413;298;Viola;Cabiúnas Mistura;2404,1105;;
45413;297;Voador;Marlim;2382,0846;;
45413;303;Xaréu;-1;3105,6159;;
45413;4696;PA-1GALP42RN_POT-T-743;-1;2801,8316;;
45413;4719;PA-1-GOP-1A-BA_REC-T-107;-1;3105,6159;;
45413;4416;PA-1IMET27ES_ES-T-487;-1;2992,9074;;
45413;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;3097,6133;;
45413;4862;PA-1POT1RN_POT-T-702;-1;2999,7963;;
45413;SIX;UO SIX - SÃO MATEUS DO SUL;-2;1781,9795;;
45444;823;Abalone;Ostra;2381,5843;;
45444;783;Acajá-Burizinho;Ouro Preto;2631,7667;;
45444;563;Acauã;Upanema;2707,5274;;
45444;5;Água Grande;Rio Ventura;2619,3727;;
45444;4821;Águia Real;-1;3048,1929;;
45444;7;Aguilhada;Sergipano Terra;2517,5428;;
45444;6;Agulha;-1;3082,6841;;
45444;3;Albacora;Albacora;2434,8988;;
45444;4;Albacora Leste;Albacora Leste;2386,3156;;
45444;1805;Albatroz;-1;3048,1929;;
45444;15;Alto do Rodrigues;Polo Potiguar;2414,2013;;
45444;523;Anambé;Alagoano;2749,2714;;
45444;4824;ANC_Mero;Mero;2633,1698;;
45444;4755;AnC_Norte_Atapu;Atapu;2582,97;;
45444;4749;ANC_Tupi;Sul de Tupi;2650,4002;;
45444;1726;Andorinha;-1;2687,1994;;
45444;11;Anequim;Cabiúnas Mistura;2584,3867;;
45444;9;Angelim;Sergipano Terra;2517,5428;;
45444;10;Angico;Polo Potiguar;2414,2013;;
45444;12;Apraiús;Miranga ECOL-B;2703,1758;;
45444;14;Arabaiana;Pescada;3082,6841;;
45444;1505;Araçari;-1;3082,6841;;
45444;13;Araçás;Baiano Mistura;2645,5944;;
45444;4708;Araçás Leste;-1;2909,4045;;
45444;4546;Arapaçu;-1;3163,8233;;
45444;4025;Arara Azul;Urucu;2905,4799;;
45444;662;Araracanga;Urucu;2905,4799;;
45444;1;Aratu;Polo Recôncavo;2558,4056;;
45444;686;Argonauta;Ostra;2381,5843;;
45444;724;Arribaçã;-1;2761,5976;;
45444;16;Aruari;Sergipano Terra;2517,5428;;
45444;19;Asa Branca;Upanema;2707,5274;;
45444;21;Atalaia Sul;Sergipano Terra;2517,5428;;
45444;4652;Atapu;Atapu;2582,97;;
45444;4845;Atapu_ECO;Atapu;2582,97;;
45444;678;Atlanta;Atlanta;1965,0192;;
45444;20;Atum;-1;3163,8233;;
45444;258;Azulão;Azulão;3154,8658;;
45444;4886;Azulão Oeste;-1;3154,8658;;
45444;28;Badejo;-1;2633,502;;
45444;32;Bagre;Cabiúnas Mistura;2584,3867;;
45444;24;Baixa do Algodão;Upanema;2707,5274;;
45444;464;Baleia Anã;Parque das Baleias;2535,6984;;
45444;4690;Barra Bonita;-1;2909,4045;;
45444;34;Barra do Ipiranga;-1;3048,1929;;
45444;42;Barracuda;Barracuda-Caratinga;2633,502;;
45444;25;Barrinha;Polo Potiguar;2414,2013;;
45444;1625;Barrinha Leste;Polo Potiguar;2414,2013;;
45444;3825;Barrinha Sudoeste;Polo Potiguar;2414,2013;;
45444;2625;Baúna;Baúna;2750,9659;;
45444;4688;Bela Vista;-1;3155,7843;;
45444;3245;Bem-Te-Vi;-1;2604,4876;;
45444;30;Benfica;Polo Potiguar;2414,2013;;
45444;2645;Berbigão;Berbigão-Sururu;2640,0735;;
45444;33;Bicudo;-1;2633,502;;
45444;37;Bijupirá;-1;2633,502;;
45444;35;Biquara;-1;3082,6841;;
45444;26;Biriba;-1;3155,7843;;
45444;29;Boa Esperança;Upanema;2707,5274;;
45444;1605;Bom Lugar;-1;3155,7843;;
45444;39;Bonito;Polo Enchova;2621,9281;;
45444;44;Bonsucesso;Rio Ventura;2619,3727;;
45444;41;Brejinho RN;Upanema;2707,5274;;
45444;43;Brejo Grande;Sergipano Terra;2517,5428;;
45444;23;Buracica;Baiano Mistura;2645,5944;;
45444;4598;Búzios;Búzios;2620,4945;;
45444;4827;Búzios_ECO;Búzios;2620,4945;;
45444;4700;Caburé;Caburé;3154,6388;;
45444;4706;Caburé Leste;-1;3163,8233;;
45444;51;Cachoeirinha;Upanema;2707,5274;;
45444;50;Cacimbas;Cricaré;2433,0822;;
45444;56;Caioba;-1;3163,8233;;
45444;4802;Camaçari;-1;2909,4045;;
45444;1184;Camarupim;-1;3048,1929;;
45444;2585;Camarupim Norte;-1;3048,1929;;
45444;3905;Cambacica;-1;3155,7843;;
45444;68;Camorim;-1;2725,6559;;
45444;62;Campo Grande;Cricaré;2433,0822;;
45444;55;Canabrava;Estação NCS;2571,9011;;
45444;669;Canapu;-1;3048,1929;;
45444;666;Canário;-1;3155,7843;;
45444;1043;Cancã;FAL;2307,5521;;
45444;46;Candeias;Polo Recôncavo;2558,4056;;
45444;53;Cangoá;Peroá;3048,1929;;
45444;63;Cantagalo;Baiano Mistura;2645,5944;;
45444;52;Canto do Amaro;Polo Potiguar;2414,2013;;
45444;78;Carapeba;Pargo Cluster;2476,6461;;
45444;2325;Carapitanga;-1;2695,2859;;
45444;80;Caratinga;Barracuda-Caratinga;2633,502;;
45444;2505;Carcará;-1;3082,6841;;
45444;1725;Cardeal;Cardeal;2532,8752;;
45444;4664;Cardeal Amarelo;-1;3155,7843;;
45444;4665;Cardeal do Nordeste;-1;3163,8233;;
45444;74;Carmópolis;Sergipano Terra;2517,5428;;
45444;82;Cassarongongo;Estação NCS;2571,9011;;
45444;67;Castanhal;Sergipano Terra;2517,5428;;
45444;88;Cexis;Polo Recôncavo;2558,4056;;
45444;2565;Chauá;-1;3082,6841;;
45444;64;Cherne;Cabiúnas Mistura;2584,3867;;
45444;1404;Cidade de Aracaju;-1;2564,1908;;
45444;60;Cidade de Entre Rios;Baiano Mistura;2645,5944;;
45444;66;Cioba;-1;3082,6841;;
45444;923;Colibri;Colibri;2615,648;;
45444;72;Conceição;-1;3163,8233;;
45444;3605;Concriz;-1;2632,0616;;
45444;61;Congro;Cabiúnas Mistura;2584,3867;;
45444;83;Coqueiro Seco;Tabuleiro;2579,6012;;
45444;58;Córrego Dourado;Cricaré;2433,0822;;
45444;70;Corvina;Cabiúnas Mistura;2584,3867;;
45444;2005;Crejoá;-1;2437,0238;;
45444;76;Curimã;-1;3163,8233;;
45444;90;Dentão;Pescada;3082,6841;;
45444;91;Dom João;Polo Recôncavo;2558,4056;;
45444;3345;Dó-Ré-Mi;-1;2454,4405;;
45444;93;Dourado;-1;3163,8233;;
45444;95;Enchova;Polo Enchova;2621,9281;;
45444;96;Enchova Oeste;Polo Enchova;2621,9281;;
45444;97;Espada;-1;3163,8233;;
45444;98;Espadarte;Tartaruga Verde;2603,8843;;
45444;4879;Espadim;Marlim;2563,1741;;
45444;99;Estreito;Polo Potiguar;2414,2013;;
45444;101;Fazenda Alegre;FAL;2307,5521;;
45444;102;Fazenda Alto das Pedras;-1;3155,7843;;
45444;103;Fazenda Alvorada;Baiano Mistura;2645,5944;;
45444;100;Fazenda Azevedo;Baiano Mistura;2645,5944;;
45444;106;Fazenda Bálsamo;Baiano Mistura;2645,5944;;
45444;105;Fazenda Belém BA;Estação São Roque;2636,7623;;
45444;131;Fazenda Belém CE;Fazenda Belém;2268,2212;;
45444;104;Fazenda Boa Esperança;Baiano Mistura;2645,5944;;
45444;110;Fazenda Canaan;Polo Potiguar;2414,2013;;
45444;107;Fazenda Cedro;Cricaré;2433,0822;;
45444;108;Fazenda Curral;Upanema;2707,5274;;
45444;112;Fazenda Guindaste;Tabuleiro;2579,6012;;
45444;113;Fazenda Imbé;Baiano Mistura;2645,5944;;
45444;115;Fazenda Malaquias;Upanema;2707,5274;;
45444;116;Fazenda Matinha;-1;3163,8233;;
45444;117;Fazenda Onça;Miranga ECOL-B;2703,1758;;
45444;118;Fazenda Panelas;Baiano Mistura;2645,5944;;
45444;120;Fazenda Pau Brasil;-1;2749,2714;;
45444;119;Fazenda Pocinho;Polo Potiguar;2414,2013;;
45444;123;Fazenda Rio Branco;Fazenda Santo Estevão;2538,3216;;
45444;127;Fazenda Santa Luzia;Santa Luzia;2544,0594;;
45444;129;Fazenda Santa Rosa;-1;3163,8233;;
45444;125;Fazenda Santo Estevão;Fazenda Santo Estevão;2538,3216;;
45444;126;Fazenda São Jorge;Cricaré;2433,0822;;
45444;128;Fazenda São Rafael;São Rafael;2653,3657;;
45444;1224;Foz do Vaza-Barris;-1;2725,6559;;
45444;122;Frade;Frade;2453,1865;;
45444;130;Furado;Alagoano;2749,2714;;
45444;4085;Galo de Campina;-1;2549,3261;;
45444;136;Garoupa;Cabiúnas Mistura;2584,3867;;
45444;137;Garoupinha;Cabiúnas Mistura;2584,3867;;
45444;4528;Gavião Azul;-1;3163,8233;;
45444;4822;Gavião Belo;-1;3163,8233;;
45444;4558;Gavião Branco;Gavião Branco;3163,8233;;
45444;4617;Gavião Branco Norte;-1;3163,8233;;
45444;4608;Gavião Caboclo;Gavião Caboclo;3158,7057;;
45444;4629;Gavião Carijó;-1;3163,8233;;
45444;4859;Gavião Mateiro;-1;3163,8233;;
45444;4627;Gavião Preto;Gavião Preto;3158,4414;;
45444;4529;Gavião Real;Gavião Real;3163,1523;;
45444;4630;Gavião Tesoura;Gavião Tesoura;3155,1844;;
45444;4666;Gavião Vermelho;Gavião Vermelho;3161,3357;;
45444;383;Golfinho;Golfinho;2616,1903;;
45444;135;Gomo;Estação NCS;2571,9011;;
45444;4531;Graúna;-1;3082,6841;;
45444;133;Guajá;-1;3082,6841;;
45444;134;Guamaré;Polo Potiguar;2414,2013;;
45444;1283;Guanambi;Polo Recôncavo;2558,4056;;
45444;3445;Guará;-1;2515,7567;;
45444;132;Guaricema;-1;2725,6559;;
45444;2405;Harpia;-1;2428,8865;;
45444;142;Icapuí;Fazenda Belém;2268,2212;;
45444;141;Ilha de Bimbarra;Polo Recôncavo;2558,4056;;
45444;144;Ilha Pequena;Sergipano Terra;2517,5428;;
45444;875;Inhambu;FAL;2307,5521;;
45444;4691;Iraí;-1;2665,997;;
45444;4841;Irara;-1;2453,5322;;
45444;4713;Iraúna;-1;2679,2078;;
45444;1103;Irerê;-1;3082,6841;;
45444;4711;Itaparica;Itaparica;2543,9814;;
45444;4615;Itapu;Itapu;2659,8186;;
45444;4828;Itapu_ECO;Itapu;2659,8186;;
45444;1123;Jaçanã;Upanema;2707,5274;;
45444;147;Jacuípe;-1;3155,7843;;
45444;1727;Jacupemba;-1;3048,1929;;
45444;743;Jacutinga;Cricaré;2433,0822;;
45444;150;Janduí;Upanema;2707,5274;;
45444;148;Jequiá;Tabuleiro;2579,6012;;
45444;2285;Jiribatuba;-1;2676,0356;;
45444;702;João de Barro;-1;2491,6939;;
45444;153;Juazeiro;Upanema;2707,5274;;
45444;152;Jubarte;Parque das Baleias;2535,6984;;
45444;983;Juriti;Ouro Preto;2631,7667;;
45444;154;Lagoa Aroeira;Conceição B;2394,6867;;
45444;162;Lagoa do Paulo;Ouro Preto;2631,7667;;
45444;483;Lagoa do Paulo Norte;Ouro Preto;2631,7667;;
45444;673;Lagoa do Paulo Sul;Ouro Preto;2631,7667;;
45444;161;Lagoa Parda;-1;3048,1929;;
45444;165;Lagoa Parda Norte;-1;3048,1929;;
45444;4804;Lagoa Parda Sul;-1;3048,1929;;
45444;168;Lagoa Suruaca;Cricaré;2433,0822;;
45444;322;Lagosta;Condensado de Merluza;3156,1029;;
45444;159;Lamarão;Baiano Mistura;2645,5944;;
45444;1746;Lapa;Lapa;2477,6188;;
45444;157;Leodório;Baiano Mistura;2645,5944;;
45444;167;Leste de Poço Xavier;Upanema;2707,5274;;
45444;169;Leste do Urucu;Urucu;2905,4799;;
45444;158;Linguado;Polo Pampo;2447,7334;;
45444;171;Livramento;Upanema;2707,5274;;
45444;160;Lorena;Upanema;2707,5274;;
45444;4552;Maçarico;Upanema;2707,5274;;
45444;174;Macau;Macau;2541,8802;;
45444;4702;Mãe-da-Lua;-1;3155,7843;;
45444;186;Malhado;Cabiúnas Mistura;2584,3867;;
45444;185;Malombê;Baiano Mistura;2645,5944;;
45444;190;Manati;Baiano Mistura;2645,5944;;
45444;178;Mandacaru;Baiano Mistura;2645,5944;;
45444;4876;Manjuba;Albacora;2434,8988;;
45444;172;Marimbá;Polo Enchova;2621,9281;;
45444;177;Mariricu Oeste;-1;3048,1929;;
45444;196;Marlim;Marlim;2563,1741;;
45444;187;Marlim Leste;Marlim Leste;2564,6653;;
45444;188;Marlim Sul;Marlim Sul;2537,7962;;
45444;195;Massapê;Baiano Mistura;2645,5944;;
45444;197;Massuí;Polo Recôncavo;2558,4056;;
45444;184;Mata de São João;Estação São Roque;2636,7623;;
45444;181;Mato Grosso;Sergipano Terra;2517,5428;;
45444;189;Merluza;Condensado de Merluza;3156,1029;;
45444;4684;Mero;Mero;2633,1698;;
45444;381;Mexilhão;Condensado de Mexilhão;3141,1026;;
45444;180;Miranga;Miranga ECOL-B;2703,1758;;
45444;183;Miranga Norte;Miranga ECOL-B;2703,1758;;
45444;175;Monte Alegre;Polo Potiguar;2414,2013;;
45444;4807;Mosquito;-1;3048,1929;;
45444;192;Mossoró;Polo Potiguar;2414,2013;;
45444;4852;Muriqui;-1;2909,4045;;
45444;4718;Murucututu;Murucututu;3155,7843;;
45444;198;Namorado;Cabiúnas Mistura;2584,3867;;
45444;204;Nativo Oeste;-1;3048,1929;;
45444;200;Nordeste de Namorado;Cabiúnas Mistura;2584,3867;;
45444;4740;Nordeste de Sapinhoá;Sapinhoá;2644,4692;;
45444;4741;Noroeste de Sapinhoá;Sapinhoá;2644,4692;;
45444;4654;Norte de Berbigão;Berbigão-Sururu;2640,0735;;
45444;202;Norte de Fazenda Caruaçu;Estação NCS;2571,9011;;
45444;4658;Norte de Sururu;Berbigão-Sururu;2640,0735;;
45444;4647;Oeste de Atapu;Atapu;2582,97;;
45444;206;Oeste de Ubarana;-1;3163,8233;;
45444;657;Ostra;Ostra;2381,5843;;
45444;4696;PA-1GALP42RN_POT-T-743;-1;2909,4045;;
45444;4719;PA-1-GOP-1A-BA_REC-T-107;-1;3155,7843;;
45444;4416;PA-1IMET27ES_ES-T-487;-1;3048,1929;;
45444;4640;PA-1PGN1MA_PN-T-48_BT-PN-4;-1;3163,8233;;
45444;217;Pajeú;Upanema;2707,5274;;
45444;219;Pampo;Polo Pampo;2447,7334;;
45444;705;Papa-Terra;Papa-Terra;2198,2729;;
45444;4689;Paramirim do Vencimento;-1;2627,371;;
45444;207;Parati;Cabiúnas Mistura;2584,3867;;
45444;1645;Pardal;Upanema;2707,5274;;
45444;215;Pargo;Pargo Cluster;2476,6461;;
45444;4556;Pariri;-1;3155,7843;;
45444;208;Paru;Alagoano;2749,2714;;
45444;3885;Patativa;Upanema;2707,5274;;
45444;4593;Paturi;Upanema;2707,5274;;
45444;221;Pedra Sentada;Polo Potiguar;2414,2013;;
